symbol,date,open,high,low,close,volume,daily_return,volatility_5d,volatility_20d,sma_20,sma_50,market_cap,sector,industry,export_timestamp
SNOW,2025-06-09,211.30999755859375,212.08999633789062,208.5,210.85000610351562,3548200.0,4.747564882778832e-05,0.0033228121074917708,0.03256023548503084,196.78899993896485,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-10,210.0749969482422,212.39700317382812,206.22000122070312,208.24000549316406,3598100.0,-0.012378470641685402,0.006563237007675148,0.03229435116905213,198.17400054931642,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-11,207.99000549316406,210.1999969482422,205.22999572753906,208.61000061035156,5140200.0,0.0017767725097359577,0.006522329639593235,0.03230208976138174,199.55350036621093,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-12,206.13999938964844,213.10000610351562,206.13999938964844,211.27999877929688,5138800.0,0.01279899410926344,0.009027094206935066,0.03229778418827868,201.04500045776368,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-13,208.0,212.3000030517578,207.44000244140625,208.17999267578125,3636500.0,-0.01467250152132904,0.011231568979315274,0.032696205602851816,202.30550003051758,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-16,210.30999755859375,211.0,207.0500030517578,209.1199951171875,2579600.0,0.004515335164173129,0.011653286568955822,0.032667913585737646,203.6074996948242,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-17,208.0,210.29800415039062,206.25999450683594,209.4499969482422,2217900.0,0.001578050108837159,0.009974216790190825,0.032559229414575536,204.97749938964844,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-18,210.36000061035156,212.6999969482422,209.47000122070312,212.0800018310547,4218200.0,0.012556719604357003,0.01121779175699335,0.03257025907731159,206.43749923706054,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-20,213.35000610351562,215.99000549316406,210.85000610351562,211.99000549316406,4246300.0,-0.0004243508917088912,0.009918252806957817,0.03194936879041103,208.08099975585938,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-23,209.625,214.8800048828125,207.36000061035156,213.7100067138672,3146800.0,0.008113595811754415,0.0051915301727665205,0.012291432649273074,208.60750045776368,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-24,219.48500061035156,224.61000061035156,219.25,223.13999938964844,7206500.0,0.04412518075677618,0.018050929770681685,0.014677893498162497,209.7620002746582,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-25,223.19000244140625,225.68299865722656,219.99000549316406,221.52000427246094,3550200.0,-0.007259994270944925,0.019818451614517178,0.013594712734266344,210.52050018310547,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-26,222.0500030517578,222.7899932861328,215.52999877929688,221.9199981689453,5086100.0,0.0018056784433444495,0.020243258889705254,0.013252992740609539,211.39650039672853,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-27,222.4250030517578,224.42999267578125,219.82000732421875,222.61000061035156,4924400.0,0.003109239577773204,0.019878512958236318,0.012817225625472795,212.4115005493164,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-06-30,224.39999389648438,225.50999450683594,222.61000061035156,223.77000427246094,3492400.0,0.0052109234038402175,0.01998868005223988,0.012517701716747215,213.31650085449218,,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-01,218.89999389648438,223.16000366210938,214.4199981689453,215.97000122070312,5398100.0,-0.03485723243880612,0.016606670284350603,0.014582589937920939,213.60650100708008,191.3172003173828,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-02,215.61000061035156,218.2899932861328,214.52000427246094,217.33999633789062,2363700.0,0.006343450985988985,0.01751944865088804,0.014542228882286621,214.0160011291504,192.92400024414061,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-03,217.74000549316406,222.60499572753906,217.74000549316406,221.49000549316406,2761800.0,0.019094548749423845,0.02034973782552701,0.015035292346834688,214.61050109863282,194.54920043945313,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-07,221.42999267578125,225.86000061035156,220.17999267578125,225.7899932861328,4090000.0,0.01941391343322474,0.022235554264219342,0.01548194808180469,215.39500045776367,196.1172003173828,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-08,225.60000610351562,226.60000610351562,220.83999633789062,223.5,3412500.0,-0.010142138067344764,0.022910840590674948,0.015789627326333894,216.02800064086915,197.41400024414062,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-09,224.60000610351562,224.75,220.92999267578125,221.89999389648438,2658400.0,-0.007158863997832721,0.014000383520987095,0.015942936165586206,216.58050003051758,198.68400024414063,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-10,221.8300018310547,222.3000030517578,213.2239990234375,214.4199981689453,4794700.0,-0.03370885954610914,0.02236428145178075,0.017627580425224106,216.88949966430664,199.7932000732422,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-11,213.47999572753906,215.49000549316406,209.4600067138672,210.83999633789062,3868600.0,-0.01669621239448915,0.019233021725521236,0.018096177826431515,217.0009994506836,200.8029998779297,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-14,209.86500549316406,214.94000244140625,208.60000610351562,213.52000427246094,2863800.0,0.012711098373741958,0.016776811164901845,0.018093092006629796,217.1129997253418,201.88359985351562,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-15,213.75,215.10000610351562,212.25,212.7899932861328,3249100.0,-0.0034189348619373394,0.017128400310421465,0.01776238576803394,217.34349975585937,202.83219970703124,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-16,212.97999572753906,214.0,209.2530059814453,211.94000244140625,2789100.0,-0.003994505717116126,0.017301243968399133,0.017781851422879795,217.4845001220703,203.7177996826172,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-17,211.75,214.02999877929688,210.30999755859375,211.5800018310547,2681800.0,-0.001698596801946728,0.010446995714445921,0.01778959314036508,217.59100036621095,204.59199981689454,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
SNOW,2025-07-18,212.69000244140625,217.5399932861328,212.1999969482422,216.88999938964844,3383200.0,0.02509687830910301,0.012818583763970035,0.01844020727191429,217.8315002441406,205.56079986572266,72367079424,Technology,Software - Application,2025-07-21T07:03:44.172751
PLTR,2025-04-21,92.83999633789062,96.4749984741211,89.30999755859375,90.80000305175781,83831100.0,,,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-04-22,93.01499938964844,96.33999633789062,91.3499984741211,93.98999786376953,91185400.0,0.035132100273095324,,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-04-23,98.86000061035156,103.76000213623047,97.83000183105469,100.81999969482422,112909500.0,0.07266732616543092,,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-04-24,101.52999877929688,108.0,100.91000366210938,107.77999877929688,103190700.0,0.06903391296905514,,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-04-25,108.05000305175781,112.87999725341797,106.55000305175781,112.77999877929688,103933800.0,0.046390796591476935,,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-04-28,113.77999877929688,114.86000061035156,108.87000274658203,114.6500015258789,111082900.0,0.0165809786027884,0.023485219625479194,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-04-29,113.9800033569336,117.2300033569336,113.23999786376953,116.08000183105469,79709000.0,0.012472745627072568,0.0282770643003712,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-04-30,111.61000061035156,118.77999877929688,110.54000091552734,118.44000244140625,109461700.0,0.020330811277780247,0.024130943922374488,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-01,120.04000091552734,120.19000244140625,116.0,116.19999694824219,90677600.0,-0.01891257554028014,0.02330265529349849,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-02,118.66000366210938,124.41999816894531,118.62999725341797,124.27999877929688,103094300.0,0.06953530157710497,0.03176630812975279,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-05,123.69999694824219,125.25499725341797,121.36000061035156,123.7699966430664,135961300.0,-0.00410365417798364,0.033616138388027385,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-06,112.70999908447266,113.91000366210938,105.31999969482422,108.86000061035156,201193400.0,-0.1204653505462473,0.06992853951880207,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-07,107.97000122070312,111.8499984741211,107.0,110.4800033569336,95428800.0,0.014881524320219164,0.0693637424437842,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-08,112.27999877929688,120.37999725341797,112.06999969482422,119.1500015258789,126966200.0,0.07847572325767116,0.0797653730020461,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-09,118.97000122070312,119.16000366210938,114.9000015258789,117.30000305175781,81005300.0,-0.015526634078299018,0.07195974654224836,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-12,120.77999877929688,120.93499755859375,115.01000213623047,118.45999908447266,94257300.0,0.009889138981548085,0.07248485391136475,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-13,119.91999816894531,130.60000610351562,119.30999755859375,128.10000610351562,147155400.0,0.08137774011097854,0.04365293383006269,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-14,129.00999450683594,133.49000549316406,127.55899810791016,130.17999267578125,96611500.0,0.016237209002041952,0.043509875285968204,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-15,128.3699951171875,130.1999969482422,125.73999786376953,128.1199951171875,69503000.0,-0.01582422549157969,0.03973473998532444,,,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-16,129.22999572753906,130.3300018310547,126.76000213623047,129.52000427246094,57003700.0,0.010927327572818779,0.03622134769952488,,115.48800010681153,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-19,124.71499633789062,127.7699966430664,124.31999969482422,126.33000183105469,72503900.0,-0.024629418901930378,0.041638900225620654,0.047182018498586,117.26450004577637,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-20,127.22000122070312,128.1999969482422,124.6500015258789,125.58999633789062,61265300.0,-0.005857717742723478,0.01732815990846039,0.047276189576989036,118.84449996948243,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-21,125.16000366210938,127.11000061035156,119.41000366210938,120.58000183105469,80657700.0,-0.03989166854784287,0.019162415405190623,0.04683204180203119,119.83250007629394,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-22,121.94999694824219,126.33000183105469,121.375,122.29000091552734,75498300.0,0.014181448486528803,0.023145794508115634,0.04475586514937265,120.55800018310546,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-23,120.87999725341797,125.54000091552734,120.68000030517578,123.30999755859375,65905800.0,0.008340801663506259,0.022610278821758967,0.04380550858971504,121.08450012207031,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-27,126.81999969482422,127.87999725341797,120.87999725341797,123.38999938964844,86455200.0,0.0006487862512256637,0.021182569940315275,0.04373630802990368,121.5215000152588,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-28,124.2300033569336,125.6500015258789,122.91000366210938,123.76000213623047,64866000.0,0.002998644528829475,0.021411339734301336,0.04369789057236683,121.90550003051757,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-29,125.3499984741211,126.47000122070312,121.52999877929688,122.31999969482422,62929100.0,-0.01163544292623031,0.00965958026255636,0.04365874858795102,122.09949989318848,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-05-30,123.52999877929688,131.94000244140625,122.75,131.77999877929688,185897600.0,0.07733812220466296,0.03531421417217868,0.04638990902415881,122.87849998474121,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-02,131.43499755859375,134.47999572753906,128.86000061035156,132.0399932861328,93218700.0,0.0019729436124169553,0.03575079852378207,0.044022377954926764,123.26649971008301,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-03,133.07000732421875,135.27999877929688,130.10000610351562,133.1699981689453,91297700.0,0.008558050138367967,0.03516795859439378,0.04399124180423234,123.73649978637695,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-04,132.8000030517578,132.9499969482422,125.58000183105469,130.00999450683594,97306300.0,-0.023729095934209243,0.039387260876999675,0.03360974747239224,124.79399948120117,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-05,129.27000427246094,132.85000610351562,118.93000030517578,119.91000366210938,131055900.0,-0.07768626468325479,0.05616903826890525,0.03879433326831756,125.26549949645997,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-06,123.7300033569336,128.1300048828125,121.91999816894531,127.72000122070312,87175100.0,0.065132160120696,0.05192523831069685,0.03755569981757673,125.69399948120117,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-09,127.07499694824219,132.22999572753906,124.80000305175781,132.05999755859375,74785600.0,0.03398055352654605,0.05491019081796585,0.037821747296176766,126.43199920654297,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-10,131.02000427246094,134.07000732421875,129.41000366210938,132.80999755859375,69308900.0,0.005679236815578692,0.05482945256260714,0.03781428896766509,127.14949913024903,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-11,133.9199981689453,140.0,132.99000549316406,136.38999938964844,97366000.0,0.026955815803514582,0.053866437988213306,0.03388986027930544,127.56399879455566,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-12,136.39999389648438,137.10000610351562,134.6300048828125,135.19000244140625,56248200.0,-0.008798276659668813,0.028327726301589192,0.03386417031203279,127.81449928283692,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-13,133.81500244140625,139.99000549316406,133.35000610351562,137.39999389648438,93519000.0,0.016347299468656873,0.01701553105925149,0.033715047364997724,128.27849922180175,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-16,140.02999877929688,144.86000061035156,139.81199645996094,141.41000366210938,80779800.0,0.02918493408846934,0.01575485710840706,0.03415559487998087,128.87299919128418,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-17,141.48500061035156,141.69000244140625,136.0800018310547,138.1999969482422,70479100.0,-0.02269999738870887,0.022925301529624208,0.03407025653706636,129.46649894714355,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-18,139.0399932861328,140.36000061035156,137.49000549316406,139.9600067138672,58260200.0,0.012735237369680519,0.020800014554397582,0.0340105456500579,130.18499946594238,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-20,140.69000244140625,142.24000549316406,136.74200439453125,137.3000030517578,87067000.0,-0.019005455376602365,0.022928246634508674,0.032827981204572795,131.02099952697753,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-23,138.89999389648438,142.14999389648438,135.9600067138672,139.9199981689453,70501100.0,0.019082265542265553,0.02334578121546476,0.03290241783701621,131.90249938964843,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-24,140.97999572753906,143.66000366210938,137.8000030517578,143.22999572753906,58574200.0,0.023656357932460237,0.021934708814053343,0.033106248575822374,132.89849929809571,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-25,144.49000549316406,147.6699981689453,141.52999877929688,142.89999389648438,61435300.0,-0.0023039994477305203,0.017457210684288904,0.0331474835885157,133.8739990234375,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-26,144.85000610351562,148.21499633789062,142.91000366210938,144.25,69440500.0,0.00944720896554796,0.01723986292494575,0.033128777315108056,134.89849891662598,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-27,144.8699951171875,144.97000122070312,130.5399932861328,130.74000549316406,202598600.0,-0.09365680767303941,0.04849397447466326,0.040065424856173815,135.31949920654296,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-06-30,137.7899932861328,138.875,134.8000030517578,136.32000732421875,97305600.0,0.04268014071137882,0.05283453039214008,0.03739176136366431,135.54649963378907,,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-01,135.27000427246094,136.32000732421875,128.50999450683594,130.67999267578125,91479700.0,-0.041373344669968226,0.0523150648217825,0.038651399889442356,135.47849960327147,125.41439971923828,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-02,131.47000122070312,133.60000610351562,130.19000244140625,132.1199951171875,59732000.0,0.011019303046480244,0.053577450893973255,0.03868328565956185,135.4259994506836,126.24079956054688,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-03,134.36000061035156,135.6199951171875,132.50999450683594,134.36000061035156,41812500.0,0.016954326187926583,0.054509073047140276,0.038420193405047244,135.64349975585938,127.04819961547851,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-07,134.3800048828125,139.2899932861328,132.32000732421875,139.1199951171875,71959700.0,0.035427169434451455,0.033014739314204504,0.03409810644458187,136.60399932861327,127.81419952392578,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-08,138.77499389648438,139.85499572753906,135.7899932861328,139.7100067138672,59834800.0,0.004241026576968343,0.028529335303805328,0.031337131495909325,137.2034996032715,128.45279968261718,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-09,139.65499877929688,143.1699981689453,137.38999938964844,143.1300048828125,68494800.0,0.024479264222996067,0.012082220497443346,0.030943863613594507,137.75699996948242,129.0597998046875,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-10,143.30999755859375,145.16000366210938,139.52999877929688,142.5,64383900.0,-0.004401626921820556,0.015831500402895764,0.0310057299510554,138.24150009155272,129.61679977416992,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-11,142.11000061035156,144.5800018310547,141.47000122070312,142.10000610351562,52134800.0,-0.002806974712171062,0.01768581154706357,0.03055688221388774,138.5270004272461,130.13719985961913,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-14,142.72000122070312,149.5749969482422,142.22000122070312,149.14999389648438,81774400.0,0.04961286059222991,0.022881049639396505,0.032168062163876236,139.225,130.7513996887207,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-15,148.92999267578125,150.6199951171875,147.36000061035156,148.5800018310547,59126200.0,-0.0038216030087488972,0.024016490345308884,0.032123941263221566,139.78400039672852,131.39899978637695,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-16,149.3000030517578,151.50999450683594,147.6739959716797,150.91000366210938,57550300.0,0.015681799719615475,0.02323944182272604,0.031715413640318255,140.2590003967285,131.9315998840332,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-17,151.55999755859375,155.67999267578125,150.82000732421875,153.99000549316406,60165500.0,0.02040952724347478,0.021770375073405988,0.03128538043025321,141.04850082397462,132.53600006103517,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
PLTR,2025-07-18,154.86000061035156,154.9199981689453,151.89999389648438,153.52000427246094,45682800.0,-0.0030521540615439102,0.021823018356618606,0.0313030799954937,141.72650070190429,133.42920013427735,362293362688,Technology,Software - Infrastructure,2025-07-21T07:03:44.172751
