timestamp,symbol,side,quantity,price,commission,slippage,signal_type,ma_50,ma_200
2023-06-08 00:00:00,CRWD,buy,33,151.3000030517578,0,0,golden_cross,136.17660034179687,135.9494249343872
2023-06-13 00:00:00,CRWD,sell,33,159.80999755859375,0,0,golden_cross_exit,136.17660034179687,135.9494249343872
2024-11-27 00:00:00,CRWD,buy,14,347.5899963378906,0,0,golden_cross,313.47419921875,312.4495743560791
2024-12-02 00:00:00,CRWD,sell,14,364.8399963378906,0,0,golden_cross_exit,313.47419921875,312.4495743560791
2023-06-07 00:00:00,SNOW,buy,29,169.07000732421875,0,0,golden_cross,156.17460021972656,155.58015033721924
2023-06-12 00:00:00,SNOW,sell,29,181.07000732421875,0,0,golden_cross_exit,156.17460021972656,155.58015033721924
2023-12-06 00:00:00,SNOW,buy,27,184.47000122070312,0,0,golden_cross,159.20680023193358,159.08865051269532
2023-12-11 00:00:00,SNOW,sell,27,196.5500030517578,0,0,golden_cross_exit,159.20680023193358,159.08865051269532
2024-12-16 00:00:00,SNOW,buy,28,172.47000122070312,0,0,golden_cross,138.93239974975586,138.2211498260498
2024-12-21 00:00:00,SNOW,sell,28,161.44000244140625,0,0,golden_cross_exit,138.93239974975586,138.2211498260498
2023-06-09 00:00:00,DDOG,buy,52,95.62999725341797,0,0,golden_cross,79.61309974670411,79.57289991378784
2023-06-14 00:00:00,DDOG,sell,52,95.75,0,0,golden_cross_exit,79.61309974670411,79.57289991378784
2024-11-18 00:00:00,DDOG,buy,39,125.97000122070312,0,0,golden_cross,121.59179946899414,121.54777473449707
2024-11-23 00:00:00,DDOG,sell,39,156.6300048828125,0,0,golden_cross_exit,121.59179946899414,121.54777473449707
2025-07-21 00:00:00,DDOG,buy,34,145.27000427246094,0,0,golden_cross,126.65939971923828,126.08022480010986
2025-07-26 00:00:00,DDOG,sell,34,,0,0,golden_cross_exit,126.65939971923828,126.08022480010986
2024-11-08 00:00:00,NET,buy,54,91.25,0,0,golden_cross,84.76899978637695,84.73610000610351
2024-11-13 00:00:00,NET,sell,54,89.7699966430664,0,0,golden_cross_exit,84.76899978637695,84.73610000610351
2023-09-11 00:00:00,OKTA,buy,55,90.08000183105469,0,0,golden_cross,73.7361003112793,73.7130749320984
2023-09-16 00:00:00,OKTA,sell,55,83.16000366210938,0,0,golden_cross_exit,73.7361003112793,73.7130749320984
2024-01-11 00:00:00,OKTA,buy,59,83.77999877929688,0,0,golden_cross,76.61470001220704,76.5020249557495
2024-01-16 00:00:00,OKTA,sell,59,81.27999877929688,0,0,golden_cross_exit,76.61470001220704,76.5020249557495
2025-02-11 00:00:00,OKTA,buy,52,95.77999877929688,0,0,golden_cross,86.24470016479492,85.87817520141601
2025-02-16 00:00:00,OKTA,sell,52,96.9800033569336,0,0,golden_cross_exit,86.24470016479492,85.87817520141601
2023-07-06 00:00:00,ZS,buy,35,141.74000549316406,0,0,golden_cross,128.6558996582031,128.3267248916626
2023-07-11 00:00:00,ZS,sell,35,145.13999938964844,0,0,golden_cross_exit,128.6558996582031,128.3267248916626
2024-11-27 00:00:00,ZS,buy,24,204.9600067138672,0,0,golden_cross,188.79340026855468,188.0163005065918
2024-12-02 00:00:00,ZS,sell,24,205.61000061035153,0,0,golden_cross_exit,188.79340026855468,188.0163005065918
2024-03-28 00:00:00,PYPL,buy,74,66.98999786376953,0,0,golden_cross,61.61439979553223,61.59112491607666
2024-04-02 00:00:00,PYPL,sell,74,65.1500015258789,0,0,golden_cross_exit,61.61439979553223,61.59112491607666
2023-06-01 00:00:00,SOFI,buy,733,6.820000171661377,0,0,golden_cross,5.6168000030517575,5.6005499863624575
2023-06-06 00:00:00,SOFI,sell,733,8.119999885559082,0,0,golden_cross_exit,5.6168000030517575,5.6005499863624575
2024-10-11 00:00:00,SOFI,buy,554,9.010000228881836,0,0,golden_cross,7.534000015258789,7.494874975681305
2024-10-16 00:00:00,SOFI,sell,554,10.180000305175783,0,0,golden_cross_exit,7.534000015258789,7.494874975681305
2025-06-16 00:00:00,SOFI,buy,335,14.899999618530273,0,0,golden_cross,12.766399993896485,12.730799996852875
2025-06-21 00:00:00,SOFI,sell,335,15.850000381469725,0,0,golden_cross_exit,12.766399993896485,12.730799996852875
2024-10-09 00:00:00,AFRM,buy,115,43.25,0,0,golden_cross,35.78709987640381,35.54022487640381
2024-10-14 00:00:00,AFRM,sell,115,47.970001220703125,0,0,golden_cross_exit,35.78709987640381,35.54022487640381
2025-07-01 00:00:00,AFRM,buy,74,67.0999984741211,0,0,golden_cross,54.98500007629394,54.793124961853025
2025-07-06 00:00:00,AFRM,sell,74,69.06999969482422,0,0,golden_cross_exit,54.98500007629394,54.793124961853025
2023-06-30 00:00:00,COIN,buy,69,71.55000305175781,0,0,golden_cross,58.14900001525879,58.04909984588623
2023-07-05 00:00:00,COIN,sell,69,81.20999908447266,0,0,golden_cross_exit,58.14900001525879,58.04909984588623
2024-11-26 00:00:00,COIN,buy,17,293.2900085449219,0,0,golden_cross,219.81580139160155,219.02045021057128
2024-12-01 00:00:00,COIN,sell,17,330.9400024414063,0,0,golden_cross_exit,219.81580139160155,219.02045021057128
2025-06-24 00:00:00,COIN,buy,14,344.82000732421875,0,0,golden_cross,234.3210006713867,234.1088003540039
2025-06-29 00:00:00,COIN,sell,14,335.3299865722656,0,0,golden_cross_exit,234.3210006713867,234.1088003540039
2023-12-21 00:00:00,RBLX,buy,112,44.47999954223633,0,0,golden_cross,37.130600128173825,37.030599994659426
2023-12-26 00:00:00,RBLX,sell,112,45.72000122070313,0,0,golden_cross_exit,37.130600128173825,37.030599994659426
2024-08-26 00:00:00,RBLX,buy,113,43.939998626708984,0,0,golden_cross,39.06559989929199,38.964149951934814
2024-08-31 00:00:00,RBLX,sell,113,42.91999816894531,0,0,golden_cross_exit,39.06559989929199,38.964149951934814
2023-06-29 00:00:00,U,buy,114,43.68000030517578,0,0,golden_cross,32.13979991912842,31.972649908065797
2023-07-04 00:00:00,U,sell,114,40.459999084472656,0,0,golden_cross_exit,32.13979991912842,31.972649908065797
2024-01-23 00:00:00,U,buy,145,34.279998779296875,0,0,golden_cross,34.02979988098144,33.955699939727786
2024-01-28 00:00:00,U,sell,145,33.5099983215332,0,0,golden_cross_exit,34.02979988098144,33.955699939727786
2024-11-27 00:00:00,U,buy,213,23.469999313354492,0,0,golden_cross,21.17780010223389,21.127250032424925
2024-12-02 00:00:00,U,sell,213,27.629999160766605,0,0,golden_cross_exit,21.17780010223389,21.127250032424925
2025-06-17 00:00:00,U,buy,212,23.549999237060547,0,0,golden_cross,21.9507999420166,21.883050003051757
2025-06-22 00:00:00,U,sell,212,24.14999961853027,0,0,golden_cross_exit,21.9507999420166,21.883050003051757
2025-02-03 00:00:00,PATH,buy,351,14.210000038146973,0,0,golden_cross,13.771000061035156,13.75775001525879
2025-02-08 00:00:00,PATH,sell,351,14.229999542236328,0,0,golden_cross_exit,13.771000061035156,13.75775001525879
2024-10-11 00:00:00,ROKU,buy,63,78.37000274658203,0,0,golden_cross,67.80350006103515,67.54505018234254
2024-10-16 00:00:00,ROKU,sell,63,80.06999969482423,0,0,golden_cross_exit,67.80350006103515,67.54505018234254
2025-07-11 00:00:00,ROKU,buy,56,88.98999786376953,0,0,golden_cross,75.97579994201661,75.67445013046265
2025-07-16 00:00:00,ROKU,sell,56,93.29000091552734,0,0,golden_cross_exit,75.97579994201661,75.67445013046265
2024-10-07 00:00:00,SHOP,buy,61,80.86000061035156,0,0,golden_cross,71.91719985961915,71.79544998168946
2024-10-12 00:00:00,SHOP,sell,61,83.68000030517578,0,0,golden_cross_exit,71.91719985961915,71.79544998168946
2025-06-16 00:00:00,SHOP,buy,46,108.37000274658203,0,0,golden_cross,98.4247998046875,98.37634986877441
2025-06-21 00:00:00,SHOP,sell,46,114.41999816894531,0,0,golden_cross_exit,98.4247998046875,98.37634986877441
2025-07-08 00:00:00,ETSY,buy,93,53.459999084472656,0,0,golden_cross,51.73199996948242,51.647850074768066
2025-07-13 00:00:00,ETSY,sell,93,55.689998626708984,0,0,golden_cross_exit,51.73199996948242,51.647850074768066
2023-06-21 00:00:00,W,buy,90,55.369998931884766,0,0,golden_cross,40.16879974365234,40.056000022888185
2023-06-26 00:00:00,W,sell,90,62.49999999999999,0,0,golden_cross_exit,40.16879974365234,40.056000022888185
2025-07-09 00:00:00,W,buy,88,56.56999969482422,0,0,golden_cross,42.98439987182617,42.961649885177614
2025-07-14 00:00:00,W,sell,88,55.380001068115234,0,0,golden_cross_exit,42.98439987182617,42.961649885177614
2024-06-25 00:00:00,CHWY,buy,166,29.989999771118164,0,0,golden_cross,18.905799980163575,18.829700021743776
2024-06-30 00:00:00,CHWY,sell,166,24.8700008392334,0,0,golden_cross_exit,18.905799980163575,18.829700021743776
2023-07-19 00:00:00,PINS,buy,167,29.84000015258789,0,0,golden_cross,25.11419994354248,25.092650060653686
2023-07-24 00:00:00,PINS,sell,167,27.700000762939453,0,0,golden_cross_exit,25.11419994354248,25.092650060653686
2025-07-07 00:00:00,PINS,buy,140,35.66999816894531,0,0,golden_cross,32.0152001953125,31.903450002670287
2025-07-12 00:00:00,PINS,sell,140,35.97999954223633,0,0,golden_cross_exit,32.0152001953125,31.903450002670287
2024-02-09 00:00:00,VEEV,buy,23,216.75999450683594,0,0,golden_cross,193.9811996459961,193.43439994812013
2024-02-14 00:00:00,VEEV,sell,23,219.35000610351562,0,0,golden_cross_exit,193.9811996459961,193.43439994812013
2024-01-10 00:00:00,DXCM,buy,39,128.0,0,0,golden_cross,112.61100006103516,112.43720012664795
2024-01-15 00:00:00,DXCM,sell,39,127.44999694824219,0,0,golden_cross_exit,112.61100006103516,112.43720012664795
2025-06-09 00:00:00,DXCM,buy,58,85.68000030517578,0,0,golden_cross,76.53220024108887,76.4135000038147
2025-06-14 00:00:00,DXCM,sell,58,83.0,0,0,golden_cross_exit,76.53220024108887,76.4135000038147
2024-09-12 00:00:00,ILMN,buy,39,126.25,0,0,golden_cross,122.42039855957032,122.20381721496582
2024-09-17 00:00:00,ILMN,sell,39,134.38999938964844,0,0,golden_cross_exit,122.42039855957032,122.20381721496582
2024-04-09 00:00:00,MRNA,buy,44,111.5999984741211,0,0,golden_cross,99.67299957275391,99.66707496643066
2024-04-14 00:00:00,MRNA,sell,44,103.79000091552734,0,0,golden_cross_exit,99.67299957275391,99.66707496643066
2024-05-29 00:00:00,ENPH,buy,39,125.69000244140625,0,0,golden_cross,114.45920028686524,114.29415019989014
2024-06-03 00:00:00,ENPH,sell,39,133.24000549316406,0,0,golden_cross_exit,114.45920028686524,114.29415019989014
2025-06-18 00:00:00,SEDG,buy,294,16.979999542236328,0,0,golden_cross,16.353600063323974,16.257400074005126
2025-06-23 00:00:00,SEDG,sell,294,20.065000534057617,0,0,golden_cross_exit,16.353600063323974,16.257400074005126
2024-07-12 00:00:00,RUN,buy,290,17.200000762939453,0,0,golden_cross,12.91689998626709,12.892074999809266
2024-07-17 00:00:00,RUN,sell,290,16.950000762939453,0,0,golden_cross_exit,12.91689998626709,12.892074999809266
2024-05-02 00:00:00,FSLR,buy,27,180.50999450683594,0,0,golden_cross,165.1193997192383,164.4609497833252
2024-05-07 00:00:00,FSLR,sell,27,193.61000061035153,0,0,golden_cross_exit,165.1193997192383,164.4609497833252
2024-06-06 00:00:00,BE,buy,325,15.350000381469727,0,0,golden_cross,12.338800010681153,12.30415002822876
2024-06-11 00:00:00,BE,sell,325,15.100000381469727,0,0,golden_cross_exit,12.338800010681153,12.30415002822876
2024-11-22 00:00:00,BE,buy,194,25.760000228881836,0,0,golden_cross,12.22279993057251,11.98349995613098
2024-11-27 00:00:00,BE,sell,194,26.920000076293945,0,0,golden_cross_exit,12.22279993057251,11.98349995613098
2025-06-24 00:00:00,BE,buy,217,22.950000762939453,0,0,golden_cross,19.26099998474121,19.255349979400634
2025-06-29 00:00:00,BE,sell,217,22.1299991607666,0,0,golden_cross_exit,19.26099998474121,19.255349979400634
2023-09-15 00:00:00,ZM,buy,70,71.11000061035156,0,0,golden_cross,69.67629959106445,69.6038500213623
2023-09-20 00:00:00,ZM,sell,70,68.8499984741211,0,0,golden_cross_exit,69.67629959106445,69.6038500213623
2024-01-12 00:00:00,ZM,buy,70,70.45999908447266,0,0,golden_cross,67.6994004058838,67.5750749206543
2024-01-17 00:00:00,ZM,sell,70,69.58999633789062,0,0,golden_cross_exit,67.6994004058838,67.5750749206543
2024-10-02 00:00:00,ZM,buy,73,67.61000061035156,0,0,golden_cross,64.10040054321288,63.975225105285645
2024-10-07 00:00:00,ZM,sell,73,69.97000122070312,0,0,golden_cross_exit,64.10040054321288,63.975225105285645
2025-05-15 00:00:00,ZM,buy,59,83.8499984741211,0,0,golden_cross,75.28489990234375,75.25657508850098
2025-05-20 00:00:00,ZM,sell,59,82.06999969482422,0,0,golden_cross_exit,75.28489990234375,75.25657508850098
2025-06-12 00:00:00,ZM,buy,64,77.41000366210938,0,0,golden_cross,77.35310028076172,77.32322509765625
2025-06-17 00:00:00,ZM,sell,64,77.98999786376952,0,0,golden_cross_exit,77.35310028076172,77.32322509765625
2024-01-12 00:00:00,DOCU,buy,78,63.54999923706055,0,0,golden_cross,50.11440002441406,49.74180000305176
2024-01-17 00:00:00,DOCU,sell,78,62.0099983215332,0,0,golden_cross_exit,50.11440002441406,49.74180000305176
2024-10-02 00:00:00,DOCU,buy,80,62.33000183105469,0,0,golden_cross,56.57759979248047,56.57607496261597
2024-10-07 00:00:00,DOCU,sell,80,69.25,0,0,golden_cross_exit,56.57759979248047,56.57607496261597
2023-07-11 00:00:00,TWLO,buy,76,65.33000183105469,0,0,golden_cross,59.796000213623046,59.707699871063234
2023-07-16 00:00:00,TWLO,sell,76,65.52999877929688,0,0,golden_cross_exit,59.796000213623046,59.707699871063234
2023-12-19 00:00:00,TWLO,buy,64,77.8499984741211,0,0,golden_cross,61.044399642944335,61.025500011444095
2023-12-24 00:00:00,TWLO,sell,64,77.38999938964844,0,0,golden_cross_exit,61.044399642944335,61.025500011444095
2024-10-11 00:00:00,TWLO,buy,71,70.27999877929688,0,0,golden_cross,62.184199829101566,62.01954992294311
2024-10-16 00:00:00,TWLO,sell,71,70.8499984741211,0,0,golden_cross_exit,62.184199829101566,62.01954992294311
2023-07-12 00:00:00,TEAM,buy,28,175.33999633789062,0,0,golden_cross,162.1774996948242,161.66342491149902
2023-07-17 00:00:00,TEAM,sell,28,188.5800018310547,0,0,golden_cross_exit,162.1774996948242,161.66342491149902
2024-11-13 00:00:00,TEAM,buy,19,252.77999877929688,0,0,golden_cross,184.6128009033203,183.02362579345703
2024-11-18 00:00:00,TEAM,sell,19,245.4499969482422,0,0,golden_cross_exit,184.6128009033203,183.02362579345703
